# parameters of the model
# {'N0': 10.840415249628325, 'k': 0.6961623006108576, 'gd': 0.006423201621070339, 'kex': 0.0005576435529285391, 'kc': 7.897334742041683e-05, 'sigm': 3}
,time,ne,nh,nx,nx_hot,delta_hGamma,PL
47,-12390.03376946947,5.73758147538144,5.73758147538144,42.19300716895036,0.19645849460545617,53.86462861431869,0.0042485171728995
48,-12377.055764564564,5.6747192867255345,5.6747192867255345,42.10722460465844,0.18074565887713076,53.63740883698664,0.00419342647577669
49,-12364.07775965966,5.61226980052083,5.61226980052083,42.02185933147004,0.16628954257506948,53.41268847508677,0.004138870503010188
50,-12351.099754754754,5.550310560947019,5.550310560947019,41.936919676309586,0.15298963273371669,53.19053043093734,0.004084903909600108
51,-12338.12174984985,5.488911846751529,5.488911846751529,41.852413631039646,0.14075345545815815,52.97099078000086,0.004031575503957273
52,-12325.143744944946,5.4281366712495185,5.4281366712495185,41.768348852460974,0.1294959329557598,52.754118127915774,0.0039789283099047655
53,-12312.16574004004,5.368040782323873,5.368040782323873,41.6847326623125,0.11913879199269556,52.53995301895294,0.0039269996279843586
54,-12299.187735135136,5.308672662425214,5.308672662425214,41.60157204727129,0.10961001966237768,52.32852739178409,0.00387582109602075
55,-12286.20973023023,5.25007352857189,5.25007352857189,41.51887365895261,0.10084336268176557,52.11986407877815,0.0038254187488994053
56,-12273.231725325326,5.192277332349986,5.192277332349986,41.43664381390988,0.0927778667341726,51.91397634534404,0.003775813077516879
57,-12260.25372042042,5.135310759913311,5.135310759913311,41.354888493634704,0.08535745265563549,51.71086746611696,0.0037270190868654318
58,-12247.275715515516,5.07919323198341,5.07919323198341,41.27361334455682,0.07853052651808232,51.510530335041736,0.003679046353216786
59,-12234.29771061061,5.0239369038495605,5.0239369038495605,41.192823678044185,0.07224962089821783,51.31294710664153,0.00363189908037281
60,-12221.319705705706,4.969546665368767,4.969546665368767,41.112524470402874,0.06647106483787854,51.11808886597828,0.00358557615495395
61,-12208.3417008008,4.916020140965768,4.916020140965768,41.032720362877164,0.06115468020110318,50.92591532500981,0.0035400712006992074
62,-12195.363695895896,4.863347689633029,4.863347689633029,40.95341566164949,0.05626350231669558,50.73637454323223,0.0034953726317544414
63,-12182.385690990992,4.811512404930752,4.811512404930752,40.87461433784044,0.05176352296391708,50.549402670665856,0.0034514637049287704
64,-12169.407686086086,4.760490114986868,4.760490114986868,40.796320027508806,0.04762345391429483,50.364923711396834,0.0034083225709018467
65,-12156.429681181182,4.710249382497038,4.710249382497038,40.718536031651524,0.04381450938545889,50.18284930603106,0.003365922324367758
66,-12143.451676276276,4.660793622751122,4.660793622751122,40.64126942041389,0.040310205894416196,50.00316687181055,0.003324261429039989
67,-12130.473671371372,4.612157947825244,4.612157947825244,40.564524517780185,0.03708617811864624,49.825926591549326,0.0032833606904981564
68,-12117.495666466466,4.564332654745035,4.564332654745035,40.48829750919178,0.03412000948470657,49.65108282816656,0.0032432082592161147
69,-12104.517661561562,4.517307656615327,4.517307656615327,40.4125845830132,0.03139107630643507,49.47859097255029,0.0032037921228189876
70,-12091.539656656656,4.471072788578694,4.471072788578694,40.337381971819276,0.028880404389046557,49.3084079533657,0.0031651003270164475
71,-12078.561651751752,4.4256178078154615,4.4256178078154615,40.2626859523951,0.02657053710209595,49.14049210512812,0.003127120974498755
72,-12065.583646846848,4.380932393543697,4.380932393543697,40.18849284573606,0.02444541400402344,48.974803046827475,0.0030898422238449276
73,-12052.605641941942,4.3370061470192205,4.3370061470192205,40.114799017047815,0.022490259174360705,48.81130157026061,0.0030532522884429477
74,-12039.627637037038,4.293828591535593,4.293828591535593,40.0416008757463,0.020691478477176325,48.64994953729466,0.0030173394354218964
75,-12026.649632132132,4.251389172424129,4.251389172424129,39.96889487545776,0.019036565041435163,48.49070978534745,0.002982091984595919
76,-12013.671627227228,4.209677257053883,4.209677257053883,39.89667751401867,0.01751401230107964,48.33354604042752,0.002947498307419891
77,-12000.693622322322,4.168682134831661,4.168682134831661,39.824945333475846,0.01611323399020331,48.17842283712937,0.0029135468259566845
78,-11987.715617417418,4.128393017202013,4.128393017202013,39.75369492008634,0.014824490537044925,48.02530544502741,0.0028802260118559065
79,-11974.737612512512,4.088799037647238,4.088799037647238,39.68292290431749,0.01363882134502296,47.874159800956996,0.002847524385343979
80,-11961.759607607608,4.0498892516873815,4.0498892516873815,39.61262596084694,0.012547982489962455,47.724952446711676,0.002815430514225447
81,-11948.781602702704,4.011652636880235,4.011652636880235,39.5428008085626,0.011544389400324644,47.5776504717234,0.0027839330128953594
82,-11935.803597797798,3.974078092821337,3.974078092821337,39.47344421056266,0.010621064121896659,47.432221460327234,0.0027530205413626016
83,-11922.825592892892,3.9371544411439725,3.9371544411439725,39.40455297415558,0.009771586800274448,47.288633443243796,0.002722681804284035
84,-11909.847587987988,3.900870425519175,3.900870425519175,39.33612395086012,0.008990051043797565,47.14685485294227,0.0026929055500092905
85,-11896.869583083084,3.8652147116557223,3.8652147116557223,39.26815403640531,0.00827102285657592,47.00685448257333,0.002663680569636063
86,-11883.891578178178,3.8301758873001424,3.8301758873001424,39.20064017073047,0.007609502856070984,46.86860144818683,0.002634995696075772
87,-11870.913573273274,3.7957424622367055,3.7957424622367055,39.133579337985196,0.007000891512531003,46.732065153971135,0.0026068398031293995
88,-11857.935568368368,3.7619028682874336,3.7619028682874336,39.06696856652935,0.006440957168591603,46.597215260272804,0.0025792018045733708
89,-11844.957563463464,3.728645459312093,3.728645459312093,39.0008049289331,0.005925806616682362,46.46402165417397,0.0025520706532552876
90,-11831.979558558558,3.695958511208196,3.695958511208196,38.93508554197689,0.0054518580296652975,46.33245442242295,0.0025254353401993534
91,-11819.001553653654,3.663830221911004,3.663830221911004,38.869807566651424,0.0050158160564926935,46.20248382652992,0.002499284893721318
92,-11806.023548748748,3.6322487113935225,3.6322487113935225,38.8049682081577,0.004614648909724898,46.07408027985448,0.002473608378552745
93,-11793.045543843844,3.6012020216665075,3.6012020216665075,38.74056471590702,0.004245567285598522,45.94721432652563,0.0024483948949744435
94,-11780.06753893894,3.570678116778459,3.570678116778459,38.67659438352093,0.0039060049700766937,45.82185662204792,0.002423633577958844
95,-11767.089534034034,3.5406648828156233,3.5406648828156233,38.613054548831265,0.0035936009960357866,45.697977915458544,0.00239931359632115
96,-11754.11152912913,3.5111501279019977,3.5111501279019977,38.54994259388017,0.0033061832275282184,45.575549032911695,0.002375424151879065
97,-11741.133524224224,3.48212158219932,3.48212158219932,38.48725594492003,0.0030417532569829092,45.45454086257565,0.0023519544786208715
98,-11728.15551931932,3.4535668979070806,3.4535668979070806,38.42499207241354,0.0027984725103343253,45.334924340738034,0.002328893841881693
99,-11715.177514414414,3.425473649262515,3.425473649262515,38.363148491033655,0.0025746494634692587,45.21667043902215,0.0023062315375276935
100,-11702.19950950951,3.3978293325406033,3.3978293325406033,38.30172275966363,0.002368727881107755,45.099750152625944,0.0022839568911480206
101,-11689.221504604604,3.370621366054075,3.370621366054075,38.240712481397,0.0021792759963435077,44.98413448950149,0.0022620592572542724
102,-11676.2434996997,3.3438370901534067,3.3438370901534067,38.18011530353756,0.0020049765556092347,44.86979446039999,0.0022405280184872593
103,-11663.265494794796,3.3174637672268186,3.3174637672268186,38.11992891759941,0.0018446176598501038,44.7567010697129,0.002219352584830832
104,-11650.28748988989,3.2914885817002815,3.2914885817002815,38.06015105930692,0.0016970843382240728,44.64482530704571,0.0021985223928325617
105,-11637.309484984986,3.26589864003751,3.26589864003751,38.000779508594725,0.0015613507957413107,44.53413813946549,0.0021780269048310066
106,-11624.33148008008,3.240680970739969,3.240680970739969,37.94181208960778,0.0014364732809408283,44.42461050436866,0.0021578556081893628
107,-11611.353475175176,3.2158225243468666,3.2158225243468666,37.88324667070129,0.0013215835240133872,44.31621330291904,0.0021379980145352197
108,-11598.37547027027,3.1913101734351605,3.1913101734351605,37.82508116444074,0.001215882699746217,44.208917394010804,0.0021184436590061984
109,-11585.397465365366,3.167130712619553,3.167130712619553,37.76731352760192,0.0011186358733140324,44.10269358871434,0.002099182099501206
110,-11572.41946046046,3.143270858552495,3.143270858552495,37.70994176117087,0.001029166890298078,43.997512645166154,0.002080202915937055
111,-11559.441455555556,3.119717409888195,3.119717409888195,37.65296383892901,0.0009468536754036986,43.893345512380805,0.0020614958113037577
112,-11546.463450650652,3.0964779707907697,3.0964779707907697,37.5963687479656,0.0008711239071884931,43.79019581345433,0.0020430637968306582
113,-11533.485445745746,3.0735600495821975,3.0735600495821975,37.540146513089134,0.000801451038727605,43.688068063292256,0.0020249098770092583
114,-11520.507440840842,3.0509591253593387,3.0509591253593387,37.48429279096281,0.0007373506365479332,43.58694839231804,0.002007029443677317
115,-11507.529435935936,3.0286707050748185,3.0286707050748185,37.428803294773665,0.0006783770123759587,43.48682308193568,0.0019894179469991512
116,-11494.551431031032,3.0066903235370264,3.0066903235370264,37.373673794232566,0.0006241201242798622,43.3876785614309,0.001972070894691308
117,-11481.573426126126,2.985013543410118,2.985013543410118,37.31890011557425,0.00057420272565963,43.28950140512015,0.001954983851262247
118,-11468.595421221222,2.9636359552140124,2.9636359552140124,37.26447814155727,0.0005282777422621646,43.19227832972756,0.0019381524372658087
119,-11455.617416316316,2.9425531773243945,2.9425531773243945,37.21040381146405,0.0004860258589838854,43.095996191971814,0.0019215723285682538
120,-11442.639411411412,2.921760855972712,2.921760855972712,37.15667312110082,0.0004471532996818865,43.00064198634594,0.0019052392556286348
121,-11429.661406506506,2.9012546652461797,2.9012546652461797,37.10328212279772,0.00041138978455676777,42.906202843074645,0.0018891490027922915
122,-11416.683401601602,2.881030307087777,2.881030307087777,37.05022692540868,0.0003784866509048818,42.812666026235135,0.0018732974075972401
123,-11403.705396696696,2.8610835112962456,2.8610835112962456,36.997503694311476,0.00034821512417362036,42.72001893202814,0.0018576803600932471
124,-11390.727391791792,2.8414100355260947,2.8414100355260947,36.94510865140775,0.0003203647272984593,42.62824908718724,0.0018422938021733675
125,-11377.749386886888,2.8220056652875978,2.8220056652875978,36.893038075122995,0.0002947418172619154,42.537344147515455,0.0018271337269177308
126,-11364.771381981982,2.8028662139467917,2.8028662139467917,36.84128830040652,0.0002711682386991484,42.4472918965388,0.001812196177949369
127,-11351.793377077078,2.7839875227254796,2.7839875227254796,36.789855718731495,0.00024948008518877986,42.35808024426764,0.0017974772488018758
128,-11338.815372172172,2.765365460701228,2.765365460701228,36.73873677809493,0.000229526559616203,42.269697226057005,0.00178297308229868
129,-11325.837367267268,2.7469959248073694,2.7469959248073694,36.6879279830177,0.00021116892568553465,42.18213100155812,0.0017686798699437431
130,-11312.859362362362,2.7288748398330016,2.7288748398330016,36.63742589454449,0.00019427954329009604,42.09536985375378,0.0017545938513234592
131,-11299.881357457458,2.710998158422985,2.710998158422985,36.587227130243846,0.00017874098103437856,42.00940218807085,0.0017407113135195682
132,-11286.903352552552,2.693361861077947,2.693361861077947,36.53732836420817,0.00016444519973689265,41.9242165315638,0.0017270285905328778
133,-11273.925347647648,2.6759619561542785,2.6759619561542785,36.48772632705369,0.00015129280123680924,41.83980153216349,0.0017135420627175893
134,-11260.947342742744,2.658794479864135,2.658794479864135,36.438417805920494,0.0001391923372813749,41.75614595798605,0.0017002481562260455
135,-11247.969337837838,2.641855496275438,2.641855496275438,36.389399644472505,0.00012805967368881185,41.67323869669706,0.0016871433424636897
136,-11234.991332932934,2.6251410973118725,2.6251410973118725,36.34066874289748,0.00011781740536574283,41.59106875492659,0.0016742241375540556
137,-11222.013328028028,2.6086474027528896,2.6086474027528896,36.29222205790705,0.0001083943181117798,41.509625257730946,0.0016614871018135909
138,-11209.035323123124,2.592370560233704,2.592370560233704,36.24405660273666,9.97248934692122e-05,41.428897448097544,0.0016489288392361277
139,-11196.057318218218,2.5763067452452955,2.5763067452452955,36.19616944714563,9.174885317503518e-05,41.348874686489395,0.001636545996986813
140,-11183.079313313314,2.560452161134409,2.560452161134409,36.14855771741709,8.44107400478997e-05,41.269546450425956,0.001624335264905317
141,-11170.101308408408,2.544803039103554,2.544803039103554,36.10121859635804,7.765953239590836e-05,41.190902334097544,0.0016122933750181258
142,-11157.123303503504,2.5293556382110047,2.5293556382110047,36.05414932329932,7.14482892642428e-05,41.1129320480106,0.0016004171010597587
143,-11144.1452985986,2.5141062453708005,2.5141062453708005,36.00734719409561,6.573382405603927e-05,41.03562541866127,0.0015887032580027035
144,-11131.167293693694,2.4990511753527445,2.4990511753527445,35.96080956112543,6.0476404257208636e-05,40.95897238823518,0.0015771487015959157
145,-11118.18928878879,2.4841867707824057,2.4841867707824057,35.91453383329116,5.5639475177396136e-05,40.88296301433115,0.0015657503279116961
146,-11105.211283883884,2.4695094021411172,2.4695094021411172,35.868517476019015,5.1189405786258694e-05,40.80758746970704,0.0015545050729007732
147,-11092.23327897898,2.4550154677659783,2.4550154677659783,35.82275801125905,4.709525487786753e-05,40.73283604204588,0.0015434099119554226
148,-11079.255274074074,2.4407013938498503,2.4407013938498503,35.77725301748517,4.332855593738306e-05,40.65869913374081,0.001532461859480451
149,-11066.27726916917,2.4265636344413624,2.4265636344413624,35.73200012969512,3.986311921418652e-05,40.58516726169706,0.0015216579684718798
150,-11053.299264264264,2.412598671444906,2.412598671444906,35.68699703941051,3.6674849625288996e-05,40.51223105714995,0.0015109953301031636
151,-11040.32125935936,2.398803014620639,2.398803014620639,35.64224149467675,3.374157922290442e-05,40.439881265497256,0.0015004710733187727
152,-11027.343254454454,2.3851732015844833,2.3851732015844833,35.59773130006316,3.104291306133922e-05,40.36810874614518,0.0014900823644349891
153,-11014.36524954955,2.371705797808126,2.371705797808126,35.55346431666284,2.8560087391514697e-05,40.29690447236648,0.0014798264067477475
154,-11001.387244644644,2.3583973966190177,2.3583973966190177,35.50943846209277,2.6275839197153176e-05,40.22625953117,0.0014697004401473671
155,-10988.40923973974,2.3452446192003764,2.3452446192003764,35.465651710493766,2.4174286165517114e-05,40.156165123180685,0.00145970174074002
156,-10975.431234834836,2.332244114591182,2.332244114591182,35.42210209253049,2.2240816258139758e-05,40.08661256252911,0.0014498276204757752
157,-10962.45322992993,2.319392559686182,2.319392559686182,35.378787695391445,2.0461986113737748e-05,40.01759327674993,0.0014400754267830781
158,-10949.475225025026,2.3066866592358855,2.3066866592358855,35.33570666278898,1.882542757690211e-05,39.94909880668833,0.0014304425422095013
159,-10936.49722012012,2.294123145846569,2.294123145846569,35.292857194959296,1.7319761702665387e-05,39.881120806414145,0.0014209263840686318
160,-10923.519215215216,2.281698779980272,2.281698779980272,35.25023754866244,1.593451963902105e-05,39.81365104314262,0.0014115244040929396
161,-10910.54121031031,2.2694103499548004,2.2694103499548004,35.20784603718228,1.4660069837292984e-05,39.746681397161716,0.0014022340880924867
162,-10897.563205405406,2.2572546719437243,2.2572546719437243,35.165681030326546,1.3487551084251698e-05,39.68020386176508,0.0013930529556193342
163,-10884.5852005005,2.245228589976377,2.245228589976377,35.12374095442682,1.2408810890350393e-05,39.61421054319047,0.0013839785596375057
164,-10871.607195595596,2.233328975937859,2.233328975937859,35.08202429233852,1.1416348805697327e-05,39.54869366056304,0.0013750084861983728
165,-10858.629190690692,2.221552729569035,2.221552729569035,35.0405295834409,1.0503264269640804e-05,39.48364554584323,0.0013661403541213191
166,-10845.651185785786,2.2098967784665327,2.2098967784665327,34.99925542363707,9.663208631367196e-06,39.41905864377877,0.0013573718146795539
167,-10832.673180880882,2.1983580780827467,2.1983580780827467,34.95820046535398,8.890341007912501e-06,39.354925511860486,0.0013487005512909424
168,-10819.695175975976,2.1869336117258356,2.1869336117258356,34.91736341754244,8.179287672669002e-06,39.29123882028179,0.001340124279213718
169,-10806.717171071072,2.1756203905597227,2.1756203905597227,34.87674304567708,7.525104692017179e-06,39.227991351901224,0.001331640745246953
170,-10793.739166166166,2.1644154536040956,2.1644154536040956,34.83633817175638,6.923243550295721e-06,39.16517600220813,0.0013232477274356547
171,-10780.761161261262,2.153315867734408,2.153315867734408,34.79614767430268,6.36951952410152e-06,39.10278577929102,0.001314943034780371
172,-10767.783156356356,2.142318727681877,2.142318727681877,34.756170488362145,5.860082586026832e-06,39.04081380380849,0.0013067245069511716
173,-10754.805151451452,2.1314211560334853,2.1314211560334853,34.716405605504804,5.3913906355281705e-06,38.97925330896241,0.0012985900140058922
174,-10741.827146546548,2.1206203032319797,2.1206203032319797,34.67685207382451,4.960184870802054e-06,38.91809764047335,0.00129053745611252
175,-10728.849141641642,2.1099133475758736,2.1099133475758736,34.63750899793898,4.56346713042864e-06,38.85734025655786,0.0012825647632756022
176,-10715.871136736736,2.0992974952194423,2.0992974952194423,34.59837553898977,4.19847904724068e-06,38.7969747279077,0.0012746698950665623
177,-10702.893131831832,2.088769980172728,2.088769980172728,34.55945091464226,3.862682869475021e-06,38.736994737670585,0.0012668508403578134
178,-10689.915126926928,2.078328064301537,2.078328064301537,34.52073439908571,3.5537438158567554e-06,38.67739408143261,0.0012591056170605562
179,-10676.937122022022,2.067969129390776,2.067969129390776,34.48222525664457,3.2695138419314655e-06,38.61816678493996,0.0012514323251689276
180,-10663.959117117118,2.0577016045564864,2.0577016045564864,34.44391489183381,3.008016704773165e-06,38.559321108963495,0.0012438354681611253
181,-10650.981112212212,2.0475316109416726,2.0475316109416726,34.405796526729425,2.7674342222234556e-06,38.50086251604699,0.0012363182066576636
182,-10638.003107307308,2.0374580991702955,2.0374580991702955,34.36786859494931,2.546093631122665e-06,38.44278733938353,0.001228879553187098
183,-10625.025102402404,2.0274800265989024,2.0274800265989024,34.33012954188817,2.342455956635187e-06,38.38509193754193,0.001221518530601935
184,-10612.047097497498,2.017596357316627,2.017596357316627,34.29257782471751,2.155105311801199e-06,38.32777269445608,0.0012142341719849322
185,-10599.069092592592,2.007806062145192,2.007806062145192,34.255211912385626,1.982739052914912e-06,38.27082601941506,0.001207025520556588
186,-10586.091087687688,1.9981081186389038,1.9981081186389038,34.21803028561759,1.8241587222799093e-06,38.21424834705412,0.0011998916295838172
187,-10573.113082782784,1.988501511084657,1.988501511084657,34.18103143691526,1.67826171536688e-06,38.15803613734629,0.0011928315622897956
188,-10560.135077877878,1.9789852305019306,1.9789852305019306,34.14421387055731,1.5440336144356571e-06,38.102185875594785,0.0011858443917649529
189,-10547.157072972974,1.9695582746427927,1.9695582746427927,34.107576102599175,1.4205411353175427e-06,38.04669407242589,0.0011789292008791148
190,-10534.179068068068,1.9602196479918967,1.9602196479918967,34.0711166608731,1.306925638317018e-06,37.99155726378254,0.0011720850821947651
191,-10521.201063163164,1.9509683617664826,1.9509683617664826,34.03483408498812,1.2023971581143492e-06,37.93677201091825,0.0011653111378814248
192,-10508.22305825826,1.9418034339163779,1.9418034339163779,33.99872692633005,1.1062289111591954e-06,37.88233490039171,0.001158606479631132
193,-10495.245053353354,1.932723889123995,1.932723889123995,33.962793748061486,1.0177522423652228e-06,37.828242544061716,0.001151970228575007
194,-10482.267048448448,1.9237287588043337,1.9237287588043337,33.92703312512184,9.363519759703513e-07,37.774491579082486,0.0011454015152008933
195,-10469.289043543544,1.9148170811049803,1.9148170811049803,33.891443644227294,8.614621382371328e-07,37.7210786678994,0.0011388994792720613
196,-10456.31103863864,1.905987900906108,1.905987900906108,33.85602390387084,7.925620222534657e-07,37.66800049824508,0.0011324632697469563
197,-10443.333033733734,1.8972402698204764,1.8972402698204764,33.820772514322236,7.291725674722511e-07,37.615253783135756,0.0011260920446999854
198,-10430.35502882883,1.8885732461934315,1.8885732461934315,33.78568809762805,6.708530288170132e-07,37.562835260867935,0.0011197849712433262
199,-10417.377023923924,1.8799858951029051,1.8799858951029051,33.75076928761161,6.171979121939293e-07,37.51074169501534,0.0011135412254497446
200,-10404.39901901902,1.8714772883594168,1.8714772883594168,33.71601472987308,5.678341551029205e-07,37.45896987442606,0.0011073599922764125
201,-10391.421014114114,1.863046504506072,1.863046504506072,33.681423081789376,5.224185327447065e-07,37.407516613220054,0.0011012404654897096
202,-10378.44300920921,1.854692628818563,1.854692628818563,33.64699301251422,4.806352715885235e-07,37.35637875078662,0.0010951818475909978
203,-10365.465004304304,1.8464147533051687,1.8464147533051687,33.61272320297813,4.4219385380775335e-07,37.30555315178232,0.0010891833497433567
204,-10352.4869993994,1.838211976706754,1.838211976706754,33.5786123458884,4.0682699731773424e-07,37.255036706128905,0.0010832441916992686
205,-10339.508994494496,1.8300834044967706,1.8300834044967706,33.54465914572911,3.7428879737102576e-07,37.20482632901145,0.0010773636017292374
206,-10326.53098958959,1.8220281488812575,1.8220281488812575,33.510862318761156,3.443530167886978e-07,37.154918960876685,0.0010715408165513378
207,-10313.552984684684,1.8140453287988392,1.8140453287988392,33.4772205930222,3.1681151293965115e-07,37.10531156743139,0.0010657750812616703
208,-10300.57497977978,1.8061340699207271,1.8061340699207271,33.44373270832671,2.9147279053082783e-07,37.056001139640955,0.0010600656492657221
209,-10287.596974874876,1.7982935046507191,1.7982935046507191,33.41039741626593,2.681606701458827e-07,37.006984693728036,0.0010544117822106163
210,-10274.61896996997,1.7905227721252,1.7905227721252,33.37721348020789,2.4671306327471074e-07,36.95825927117135,0.0010488127499182385
211,-10261.640965065066,1.7828210182131408,1.7828210182131408,33.34417967529745,2.2698084531664948e-07,36.909821938704575,0.0010432678303192318
212,-10248.66296016016,1.7751873955160988,1.7751873955160988,33.311294788456195,2.0882681872136526e-07,36.86166978831521,0.0010377763093878433
213,-10235.684955255256,1.7676210633682192,1.7676210633682192,33.278557618382564,1.9212475905819167e-07,36.81379993724376,0.0010323374810776182
214,-10222.706950350352,1.7601211878362315,1.7601211878362315,33.24596697555174,1.7675853738125119e-07,36.76620952798274,0.0010269506472579256
215,-10209.728945445446,1.7526869417194533,1.7526869417194533,33.21352168221573,1.626213127881964e-07,36.718895728275946,0.0010216151176513047
